,Dataset,File,Track_ID,Mean_rotation,nb_neighbors,nb_critical_neighbors,mean_nb_neighbors_per_frame,mean_nb_critical_neighbors_per_frame,mean_contact,is_static
1620,stanford,deathCircle_1.txt,409.0,0.9760498496750053,34,0,20.6,0.0,0.0,False
1621,stanford,deathCircle_1.txt,410.0,26.370190805394778,33,0,20.0,0.0,0.0,False
1622,stanford,deathCircle_1.txt,411.0,26.290261235599985,24,2,17.9,1.55,15.5,False
1623,stanford,deathCircle_1.txt,412.0,15.054628809620251,17,0,10.75,0.0,0.0,False
1624,stanford,deathCircle_1.txt,413.0,28.317649750687405,24,2,14.75,0.5,5.0,False
1625,stanford,deathCircle_1.txt,414.0,39.23871475883126,19,0,8.4,0.0,0.0,False
1626,stanford,deathCircle_1.txt,415.0,19.37171745745123,25,3,13.25,1.35,9.0,False
1627,stanford,deathCircle_1.txt,416.0,9.072332852467353,22,2,13.35,1.0,10.0,False
1628,stanford,deathCircle_1.txt,417.0,3.762526895968336,12,2,7.05,1.0,10.0,False
1629,stanford,deathCircle_1.txt,418.0,0.0,21,2,6.55,0.45,4.5,True
1630,stanford,deathCircle_1.txt,419.0,74.3892154761477,24,0,13.8,0.0,0.0,False
1631,stanford,deathCircle_1.txt,420.0,41.36210627596185,12,0,6.55,0.0,0.0,False
1632,stanford,deathCircle_1.txt,432.0,32.62834390352069,27,0,10.75,0.0,0.0,False
1633,stanford,deathCircle_1.txt,433.0,22.224057298943713,24,3,14.75,1.55,10.333333333333334,False
1634,stanford,deathCircle_1.txt,434.0,4.22308259738225,19,2,8.9,0.25,2.5,False
1635,stanford,deathCircle_1.txt,435.0,9.460905190218503,11,0,6.4,0.0,0.0,False
1636,stanford,deathCircle_1.txt,436.0,15.767040007780112,21,1,13.35,0.55,11.0,False
1637,stanford,deathCircle_1.txt,437.0,20.352656883776802,40,3,21.25,1.05,7.0,False
1638,stanford,deathCircle_1.txt,438.0,37.94466298461878,27,2,18.1,1.4,14.0,False
1639,stanford,deathCircle_1.txt,439.0,0.0,35,4,22.45,2.0,10.0,True
1640,stanford,deathCircle_1.txt,444.0,22.008744392708252,43,3,22.85,1.75,11.666666666666666,False
1641,stanford,deathCircle_1.txt,449.0,14.559937371279526,27,0,18.1,0.0,0.0,False
1642,stanford,deathCircle_1.txt,450.0,0.0,35,0,22.45,0.0,0.0,True
1643,stanford,deathCircle_1.txt,452.0,0.6117578458432396,34,0,18.8,0.0,0.0,False
1644,stanford,deathCircle_1.txt,453.0,0.0,43,0,22.85,0.0,0.0,True
1645,stanford,deathCircle_1.txt,454.0,11.249966162113921,34,2,18.8,0.8,8.0,False
1646,stanford,deathCircle_1.txt,455.0,0.0,43,1,22.85,0.85,17.0,True
1647,stanford,deathCircle_1.txt,456.0,37.33722508011637,37,2,19.2,1.0,10.0,False
1648,stanford,deathCircle_1.txt,457.0,0.0,42,1,23.05,0.75,15.0,True
1649,stanford,deathCircle_1.txt,458.0,0.0,27,1,18.1,0.55,11.0,True
1650,stanford,deathCircle_1.txt,459.0,0.0,35,1,22.45,1.0,20.0,True
1651,stanford,deathCircle_1.txt,460.0,50.20544425486397,24,3,15.5,1.75,11.666666666666666,False
1652,stanford,deathCircle_1.txt,461.0,2.5497617422936365,41,2,21.8,0.7,7.0,False
1653,stanford,deathCircle_1.txt,462.0,20.382363653206912,47,0,23.7,0.0,0.0,False
1654,stanford,deathCircle_1.txt,463.0,28.902384042950395,48,1,26.95,0.1,2.0,False
1655,stanford,deathCircle_1.txt,464.0,16.94655490186609,48,3,27.2,1.05,7.0,False
1656,stanford,deathCircle_1.txt,466.0,0.0,27,0,18.1,0.0,0.0,False
1657,stanford,deathCircle_1.txt,467.0,180.00000500895632,35,0,22.45,0.0,0.0,False
1658,stanford,deathCircle_1.txt,468.0,109.62601832975454,43,0,24.5,0.0,0.0,False
1659,stanford,deathCircle_1.txt,469.0,73.3967526369617,41,1,25.65,0.1,2.0,False
1660,stanford,deathCircle_1.txt,471.0,34.67384989634409,48,7,25.2,2.45,7.0,False
1661,stanford,deathCircle_1.txt,472.0,18.90383260357425,38,5,24.45,1.9,7.6,False
1662,stanford,deathCircle_1.txt,480.0,28.31737510518604,48,4,25.2,1.95,9.75,False
1663,stanford,deathCircle_1.txt,481.0,36.72152852533307,38,2,24.45,0.6,6.0,False
1664,stanford,deathCircle_1.txt,492.0,4.4275027898261,48,5,25.2,2.75,11.0,False
1665,stanford,deathCircle_1.txt,493.0,12.98789755113991,38,2,24.45,1.6,16.0,False
1666,stanford,deathCircle_1.txt,494.0,9.665120297245434,24,4,16.2,1.7,8.5,False
1667,stanford,deathCircle_1.txt,495.0,53.16755638031142,40,2,21.95,0.7,7.0,False
1668,stanford,deathCircle_1.txt,496.0,4.782128188693185,46,4,23.85,2.25,11.25,False
1669,stanford,deathCircle_1.txt,497.0,10.199002794978954,46,5,26.8,2.15,8.6,False
1670,stanford,deathCircle_1.txt,498.0,9.552186354672038,24,0,17.5,0.0,0.0,False
1671,stanford,deathCircle_1.txt,499.0,7.985755084224999,39,2,22.25,0.15,1.5,False
1672,stanford,deathCircle_1.txt,500.0,12.860362300300244,47,4,24.3,2.4,12.0,False
1673,stanford,deathCircle_1.txt,501.0,0.0,43,3,26.1,1.9,12.666666666666666,True
1674,stanford,deathCircle_1.txt,503.0,13.675329244663706,46,2,26.8,0.95,9.5,False
1675,stanford,deathCircle_1.txt,504.0,32.050598769229026,38,2,24.45,1.2,12.0,False
1676,stanford,deathCircle_1.txt,505.0,31.578441480982658,45,6,23.15,2.5,8.333333333333334,False
1677,stanford,deathCircle_1.txt,506.0,15.128083539823692,48,7,27.2,3.25,9.285714285714286,False
1678,stanford,deathCircle_1.txt,507.0,2.8049318579470643,40,1,21.25,0.35,7.0,False
1679,stanford,deathCircle_1.txt,508.0,10.495487604178674,46,5,23.25,2.35,9.4,False
1680,stanford,deathCircle_1.txt,509.0,146.57887580001113,48,4,27.25,2.0,10.0,False
1681,stanford,deathCircle_1.txt,510.0,36.67603698175564,27,0,18.1,0.0,0.0,False
1682,stanford,deathCircle_1.txt,511.0,0.0,35,3,22.45,0.6,4.0,True
1683,stanford,deathCircle_1.txt,512.0,0.0,43,4,24.5,2.65,13.25,True
1684,stanford,deathCircle_1.txt,513.0,135.00000034162267,41,3,25.65,1.65,11.0,False
1685,stanford,deathCircle_1.txt,515.0,15.773128011255112,43,3,23.15,1.95,13.0,False
1686,stanford,deathCircle_1.txt,516.0,159.49208724222873,49,5,26.4,3.1,12.4,False
1687,stanford,deathCircle_1.txt,517.0,52.64470452060915,43,3,23.15,1.95,13.0,False
1688,stanford,deathCircle_1.txt,518.0,42.784847062289785,49,4,26.4,2.75,13.75,False
1689,stanford,deathCircle_1.txt,519.0,4.380152862888628,47,4,26.5,1.85,9.25,False
1690,stanford,deathCircle_1.txt,520.0,6.210699208519598,51,2,26.1,0.3,3.0,False
1691,stanford,deathCircle_1.txt,522.0,70.0069323132053,27,2,18.1,0.9,9.0,False
1692,stanford,deathCircle_1.txt,523.0,0.0,35,1,22.45,0.65,13.0,True
1693,stanford,deathCircle_1.txt,524.0,177.70035665282143,43,0,24.5,0.0,0.0,False
1694,stanford,deathCircle_1.txt,525.0,17.315824765539144,41,2,25.65,0.65,6.5,False
1695,stanford,deathCircle_1.txt,533.0,62.63374115269392,33,2,19.85,0.95,9.5,False
1696,stanford,deathCircle_1.txt,534.0,80.36503853915012,29,6,17.4,2.0,6.666666666666667,False
1697,stanford,deathCircle_1.txt,550.0,30.20282977293511,33,1,19.85,0.15,3.0,False
1698,stanford,deathCircle_1.txt,552.0,7.94201635019844,41,4,21.65,0.7,3.5,False
1699,stanford,deathCircle_1.txt,553.0,17.205794012846642,47,5,23.55,2.65,10.6,False
1700,stanford,deathCircle_1.txt,554.0,10.37488623503648,48,2,27.05,0.75,7.5,False
1701,stanford,deathCircle_1.txt,555.0,9.508301310803784,43,0,18.65,0.0,0.0,False
1702,stanford,deathCircle_1.txt,556.0,29.070728254649165,48,5,27.25,3.05,12.2,False
1703,stanford,deathCircle_1.txt,557.0,40.064313794871296,43,1,19.35,0.25,5.0,False
1704,stanford,deathCircle_1.txt,558.0,16.81998358790566,38,0,20.65,0.0,0.0,False
1705,stanford,deathCircle_1.txt,559.0,102.61364313317415,33,3,19.85,0.75,5.0,False
1706,stanford,deathCircle_1.txt,560.0,76.94255911343554,29,1,17.4,0.05,1.0,False
1707,stanford,deathCircle_1.txt,561.0,8.598453808597721,47,6,24.3,3.1,10.333333333333334,False
1708,stanford,deathCircle_1.txt,562.0,70.82234164066259,43,5,26.1,2.75,11.0,False
1709,stanford,deathCircle_1.txt,563.0,86.25603157886,36,7,18.45,2.3,6.571428571428571,False
1710,stanford,deathCircle_1.txt,564.0,22.301223697735594,34,6,19.25,2.5,8.333333333333334,False
1711,stanford,deathCircle_1.txt,565.0,45.06496204307021,27,2,18.1,1.0,10.0,False
1712,stanford,deathCircle_1.txt,566.0,0.0,35,2,22.45,1.05,10.5,True
1713,stanford,deathCircle_1.txt,567.0,135.00006864351437,43,3,24.5,1.9,12.666666666666666,False
1714,stanford,deathCircle_1.txt,568.0,0.0,41,3,25.65,1.5,10.0,True
1715,stanford,deathCircle_1.txt,569.0,106.89047121810378,34,2,18.55,1.0,10.0,False
1716,stanford,deathCircle_1.txt,570.0,68.10020724731955,34,3,19.0,1.2,8.0,False
1717,stanford,deathCircle_1.txt,571.0,31.71746214690952,27,1,18.1,0.45,9.0,False
1718,stanford,deathCircle_1.txt,572.0,0.0,35,2,22.45,0.55,5.5,True
1719,stanford,deathCircle_1.txt,573.0,0.0,43,5,24.5,2.9,11.6,True
1720,stanford,deathCircle_1.txt,574.0,0.0,41,6,25.65,3.0,10.0,True
1721,stanford,deathCircle_1.txt,575.0,70.12979503665596,34,4,18.55,2.0,10.0,False
1722,stanford,deathCircle_1.txt,576.0,40.073200478109406,34,5,19.0,1.6,6.4,False
1723,stanford,deathCircle_1.txt,577.0,78.64502523306689,48,8,25.2,4.0,10.0,False
1724,stanford,deathCircle_1.txt,578.0,63.43489697306235,38,7,24.45,3.4,9.714285714285714,False
1725,stanford,deathCircle_1.txt,579.0,67.99228295060855,29,5,19.05,2.5,10.0,False
1726,stanford,deathCircle_1.txt,580.0,31.829620195399638,30,2,18.3,1.8,18.0,False
1727,stanford,deathCircle_1.txt,581.0,12.190970266222136,38,3,24.45,1.65,11.0,False
1728,stanford,deathCircle_1.txt,582.0,19.64845719989321,29,1,19.05,0.35,7.0,False
1729,stanford,deathCircle_1.txt,583.0,0.0,30,0,18.3,0.0,0.0,True
1730,stanford,deathCircle_1.txt,584.0,56.62756233497974,35,5,20.25,1.95,7.8,False
1731,stanford,deathCircle_1.txt,585.0,88.10170851902403,42,4,17.1,1.4,7.0,False
1732,stanford,deathCircle_1.txt,586.0,11.448086718305722,36,5,20.55,2.25,9.0,False
1733,stanford,deathCircle_1.txt,587.0,53.274922999743964,40,5,17.4,2.65,10.6,False
1734,stanford,deathCircle_1.txt,588.0,26.171240875508825,36,4,20.55,1.6,8.0,False
1735,stanford,deathCircle_1.txt,589.0,71.34246179378208,40,6,17.4,2.75,9.166666666666666,False
1736,stanford,deathCircle_1.txt,590.0,85.17363279395887,38,5,20.65,2.6,10.4,False
1737,stanford,deathCircle_1.txt,591.0,61.97335355253289,37,6,20.05,2.85,9.5,False
1738,stanford,deathCircle_1.txt,598.0,65.33531514734837,12,2,8.75,1.0,10.0,False
1739,stanford,deathCircle_1.txt,599.0,109.98110930895662,13,2,9.0,1.0,10.0,False
1740,stanford,deathCircle_1.txt,600.0,89.99999225919441,7,1,8.0,1.0,20.0,False
1741,stanford,deathCircle_1.txt,601.0,0.0,6,1,7.0,1.0,20.0,True
1742,stanford,deathCircle_1.txt,602.0,135.00004132275768,8,1,8.25,1.0,20.0,False
1743,stanford,deathCircle_1.txt,603.0,0.0,14,1,9.1,1.0,20.0,True
1744,stanford,deathCircle_1.txt,604.0,63.43492429381904,7,1,8.0,1.0,20.0,False
1745,stanford,deathCircle_1.txt,605.0,0.0,6,1,7.0,1.0,20.0,True
1746,stanford,deathCircle_1.txt,606.0,135.00004815294685,8,1,8.25,1.0,20.0,False
1747,stanford,deathCircle_1.txt,607.0,135.00005498313604,14,1,9.1,1.0,20.0,False
1748,stanford,deathCircle_1.txt,608.0,23.544244432531606,34,1,24.05,0.1,2.0,False
1749,stanford,deathCircle_1.txt,609.0,28.289187992932323,38,5,20.65,1.4,5.6,False
1750,stanford,deathCircle_1.txt,610.0,21.16383507380659,39,5,17.5,2.1,8.4,False
1751,stanford,deathCircle_1.txt,611.0,7.384770693475623,43,2,24.45,0.7,7.0,False
1752,stanford,deathCircle_1.txt,612.0,31.901704290003526,33,11,20.0,5.2,9.454545454545455,False
1753,stanford,deathCircle_1.txt,613.0,0.0,24,10,17.9,6.2,12.4,False
1754,stanford,deathCircle_1.txt,617.0,8.906372916014384,29,3,19.05,1.35,9.0,False
1755,stanford,deathCircle_1.txt,618.0,23.209292970646814,30,5,18.3,1.5,6.0,False
1756,stanford,deathCircle_1.txt,619.0,23.23084938763154,34,5,22.0,1.9,7.6,False
1757,stanford,deathCircle_1.txt,620.0,20.562569207366685,47,2,24.15,1.0,10.0,False
1758,stanford,deathCircle_1.txt,621.0,57.087709842719846,47,0,24.3,0.0,0.0,False
1759,stanford,deathCircle_1.txt,635.0,29.06459887883636,34,5,24.05,3.05,12.2,False
1760,stanford,deathCircle_1.txt,636.0,5.228942627947955,34,6,24.0,3.8,12.666666666666666,False
1761,stanford,deathCircle_1.txt,637.0,32.34604499545125,45,5,24.45,2.05,8.2,False
1762,stanford,deathCircle_1.txt,638.0,47.2258178348115,52,4,24.9,2.0,10.0,False
1763,stanford,deathCircle_1.txt,639.0,60.107562208041,34,5,24.05,1.9,7.6,False
1764,stanford,deathCircle_1.txt,640.0,0.0,34,4,24.0,3.25,16.25,True
1765,stanford,deathCircle_1.txt,641.0,18.75905611937712,34,0,24.05,0.0,0.0,False
1766,stanford,deathCircle_1.txt,642.0,0.0,34,0,24.0,0.0,0.0,True
1767,stanford,deathCircle_1.txt,670.0,29.670112224230916,34,5,24.05,2.55,10.2,False
1768,stanford,deathCircle_1.txt,671.0,16.29429843791927,34,3,24.0,0.4,2.6666666666666665,False
1769,stanford,deathCircle_1.txt,672.0,6.542307121522288,40,0,29.45,0.0,0.0,False
1770,stanford,deathCircle_1.txt,673.0,13.21537677676991,20,1,12.2,0.85,17.0,False
1771,stanford,deathCircle_1.txt,674.0,4.776682730506482,22,2,14.25,1.0,10.0,False
1772,stanford,deathCircle_1.txt,675.0,13.70864548947178,14,2,7.55,1.0,10.0,False
1773,stanford,deathCircle_1.txt,676.0,40.83959426809908,10,1,5.95,0.15,3.0,False
1774,stanford,deathCircle_1.txt,677.0,35.9518386418262,24,2,17.5,1.05,10.5,False
1775,stanford,deathCircle_1.txt,678.0,0.0,39,0,22.25,0.0,0.0,True
1776,stanford,deathCircle_1.txt,679.0,0.0,47,0,24.3,0.0,0.0,True
1777,stanford,deathCircle_1.txt,680.0,0.0,43,0,26.1,0.0,0.0,True
1778,stanford,deathCircle_1.txt,681.0,157.70082304349256,36,2,18.45,1.0,10.0,False
1779,stanford,deathCircle_1.txt,682.0,19.116729198227713,34,3,19.25,1.3,8.666666666666666,False
1780,stanford,deathCircle_1.txt,683.0,19.951505075078753,38,5,20.45,1.9,7.6,False
1781,stanford,deathCircle_1.txt,684.0,17.49056383171924,47,2,24.15,1.0,10.0,False
1782,stanford,deathCircle_1.txt,685.0,49.67634149390709,53,3,27.8,0.4,2.6666666666666665,False
1783,stanford,deathCircle_1.txt,686.0,0.0,34,4,24.05,2.8,14.0,False
1784,stanford,deathCircle_1.txt,687.0,0.0,34,4,24.0,2.1,10.5,False
1785,stanford,deathCircle_1.txt,688.0,0.0,40,4,29.45,2.9,14.5,True
1786,stanford,deathCircle_1.txt,689.0,0.0,43,4,26.8,2.85,14.25,True
1787,stanford,deathCircle_1.txt,690.0,0.0,48,6,25.2,2.7,9.0,True
1788,stanford,deathCircle_1.txt,691.0,0.0,38,2,24.45,1.45,14.5,True
1789,stanford,deathCircle_1.txt,692.0,108.2509817215205,29,1,19.05,0.15,3.0,False
1790,stanford,deathCircle_1.txt,693.0,96.7570813296151,30,0,18.3,0.0,0.0,False
1791,stanford,deathCircle_1.txt,694.0,0.0,34,3,22.0,2.45,16.333333333333332,True
1792,stanford,deathCircle_1.txt,695.0,0.0,47,6,24.15,2.2,7.333333333333333,True
1793,stanford,deathCircle_1.txt,696.0,0.0,52,5,28.55,2.75,11.0,True
1794,stanford,deathCircle_1.txt,697.0,0.0,53,6,27.7,3.0,10.0,True
1795,stanford,deathCircle_1.txt,698.0,90.00000250447816,50,3,30.3,1.15,7.666666666666667,False
1796,stanford,deathCircle_1.txt,699.0,60.53292322532231,37,1,25.45,0.35,7.0,False
1797,stanford,deathCircle_1.txt,700.0,10.421270409173674,53,1,26.0,0.35,7.0,False
1798,stanford,deathCircle_1.txt,701.0,74.56080953978471,57,3,29.9,1.1,7.333333333333333,False
1799,stanford,deathCircle_1.txt,702.0,25.40898223781893,50,4,30.3,0.6,3.0,False
1800,stanford,deathCircle_1.txt,707.0,38.36442295470021,34,4,24.05,3.1,15.5,False
1801,stanford,deathCircle_1.txt,708.0,125.797716420617,34,4,24.0,2.05,10.25,False
1802,stanford,deathCircle_1.txt,709.0,32.532671540667636,40,2,29.45,0.45,4.5,False
1803,stanford,deathCircle_1.txt,710.0,18.65503054453077,43,1,26.8,0.1,2.0,False
1804,stanford,deathCircle_1.txt,711.0,12.962330730120476,50,1,30.3,1.0,20.0,False
1805,stanford,deathCircle_1.txt,712.0,25.95230778927144,37,1,25.45,1.0,20.0,False
1806,stanford,deathCircle_1.txt,713.0,9.819806434567504,50,2,30.3,1.05,10.5,False
1807,stanford,deathCircle_1.txt,714.0,35.49527806185129,37,1,25.45,1.0,20.0,False
1808,stanford,deathCircle_1.txt,716.0,14.661576946224494,43,1,24.45,1.0,20.0,False
1809,stanford,deathCircle_1.txt,717.0,23.116687352158046,50,1,24.5,1.0,20.0,False
1810,stanford,deathCircle_1.txt,719.0,64.30451939026405,54,0,27.2,0.0,0.0,False
1811,stanford,deathCircle_1.txt,720.0,39.2860848168526,56,11,30.25,5.15,9.363636363636363,False
1812,stanford,deathCircle_1.txt,721.0,32.53770477684914,40,14,23.0,7.05,10.071428571428571,False
1813,stanford,deathCircle_1.txt,722.0,39.70479236861943,56,11,30.25,4.65,8.454545454545455,False
1814,stanford,deathCircle_1.txt,723.0,22.956373476336243,40,14,23.0,7.1,10.142857142857142,False
1815,stanford,deathCircle_1.txt,724.0,31.30820997351159,57,13,29.7,4.85,7.461538461538462,False
1816,stanford,deathCircle_1.txt,725.0,51.144984706351295,34,5,24.05,3.75,15.0,False
1817,stanford,deathCircle_1.txt,726.0,0.0,34,6,24.0,3.1,10.333333333333334,True
1818,stanford,deathCircle_1.txt,727.0,12.977458460767192,40,7,29.45,4.25,12.142857142857142,False
1819,stanford,deathCircle_1.txt,728.0,12.982358043045755,43,15,26.8,7.8,10.4,False
1820,stanford,deathCircle_1.txt,729.0,16.095868069738973,34,5,24.05,4.3,17.2,False
1821,stanford,deathCircle_1.txt,730.0,0.0,34,5,24.0,2.8,11.2,True
1822,stanford,deathCircle_1.txt,731.0,16.27844449040475,40,7,29.45,5.0,14.285714285714286,False
1823,stanford,deathCircle_1.txt,732.0,29.288360436994665,43,15,26.8,8.7,11.6,False
1824,stanford,deathCircle_1.txt,733.0,18.5063829200299,50,13,30.3,3.0,4.615384615384615,False
1825,stanford,deathCircle_1.txt,734.0,18.54917417714769,37,11,25.45,5.7,10.363636363636363,False
1826,stanford,deathCircle_1.txt,735.0,44.088594469770925,50,7,30.3,4.3,12.285714285714286,False
1827,stanford,deathCircle_1.txt,736.0,45.731608337577626,37,11,25.45,4.6,8.363636363636363,False
1828,stanford,deathCircle_1.txt,737.0,104.73402283359742,34,2,24.05,2.0,20.0,False
1829,stanford,deathCircle_1.txt,738.0,42.78821865935429,34,5,24.0,4.0,16.0,False
1830,stanford,deathCircle_1.txt,739.0,115.96329494548228,40,5,29.45,3.25,13.0,False
1831,stanford,deathCircle_1.txt,740.0,31.481419976026707,43,12,26.8,7.55,12.583333333333334,False
1832,stanford,deathCircle_1.txt,741.0,35.00128128416699,34,3,24.05,2.75,18.333333333333332,False
1833,stanford,deathCircle_1.txt,742.0,56.10606593972758,34,5,24.0,4.8,19.2,False
1834,stanford,deathCircle_1.txt,743.0,96.71452754353862,40,5,29.45,3.15,12.6,False
1835,stanford,deathCircle_1.txt,744.0,34.52590885615184,43,12,26.8,7.9,13.166666666666666,False
1836,stanford,deathCircle_1.txt,745.0,7.639186506720742,57,3,30.3,1.5,10.0,False
1837,stanford,deathCircle_1.txt,746.0,0.0,39,3,23.7,1.2,8.0,True
1838,stanford,deathCircle_1.txt,747.0,13.85576488832473,43,1,24.45,1.0,20.0,False
1839,stanford,deathCircle_1.txt,748.0,30.709753471722404,50,1,24.5,1.0,20.0,False
1840,stanford,deathCircle_1.txt,749.0,47.63766549207682,34,4,24.05,2.95,14.75,False
1841,stanford,deathCircle_1.txt,750.0,0.0,34,5,24.0,4.85,19.4,True
1842,stanford,deathCircle_1.txt,751.0,117.76636527944025,40,4,29.45,3.1,15.5,False
1843,stanford,deathCircle_1.txt,752.0,45.56788936222576,43,15,26.8,7.1,9.466666666666667,False
1844,stanford,deathCircle_1.txt,753.0,5.694692867967484,57,4,30.05,1.55,7.75,False
1845,stanford,deathCircle_1.txt,754.0,11.542103373521845,56,4,30.25,1.4,7.0,False
1846,stanford,deathCircle_1.txt,755.0,0.0,40,2,23.0,1.05,10.5,False
1847,stanford,deathCircle_1.txt,756.0,34.73696170150523,34,6,24.05,2.65,8.833333333333334,False
1848,stanford,deathCircle_1.txt,757.0,33.0783803946455,34,9,24.0,4.7,10.444444444444445,False
1849,stanford,deathCircle_1.txt,758.0,99.25177513905423,40,3,29.45,3.0,20.0,False
1850,stanford,deathCircle_1.txt,759.0,108.89174225812691,43,9,26.8,4.6,10.222222222222221,False
1851,stanford,deathCircle_1.txt,760.0,0.0,18,0,11.55,0.0,0.0,True
1852,stanford,deathCircle_1.txt,761.0,0.0,22,0,14.65,0.0,0.0,True
1853,stanford,deathCircle_1.txt,762.0,0.0,15,1,7.85,0.9,18.0,True
1854,stanford,deathCircle_1.txt,763.0,0.0,11,2,5.95,1.0,10.0,True
1855,stanford,deathCircle_1.txt,764.0,76.04967580399645,24,2,16.2,1.0,10.0,False
1856,stanford,deathCircle_1.txt,765.0,0.0,40,2,21.95,1.0,10.0,True
1857,stanford,deathCircle_1.txt,766.0,135.00000034162267,46,2,23.85,1.0,10.0,False
1858,stanford,deathCircle_1.txt,767.0,0.0,46,3,26.8,1.1,7.333333333333333,True
1859,stanford,deathCircle_1.txt,768.0,0.0,40,2,18.4,1.0,10.0,True
1860,stanford,deathCircle_1.txt,769.0,0.0,36,2,19.65,1.0,10.0,True
1861,stanford,deathCircle_1.txt,770.0,0.0,40,2,19.65,1.0,10.0,True
1862,stanford,deathCircle_1.txt,771.0,0.0,47,2,24.15,1.0,10.0,True
1863,stanford,deathCircle_1.txt,772.0,0.0,54,2,27.2,1.0,10.0,True
1864,stanford,deathCircle_1.txt,773.0,0.0,55,2,29.1,1.0,10.0,True
1865,stanford,deathCircle_1.txt,774.0,0.0,14,2,7.55,1.0,10.0,True
1866,stanford,deathCircle_1.txt,775.0,0.0,10,2,5.95,1.0,10.0,True
1867,stanford,deathCircle_1.txt,776.0,0.0,24,2,17.5,1.0,10.0,True
1868,stanford,deathCircle_1.txt,777.0,0.0,39,2,22.25,1.0,10.0,True
1869,stanford,deathCircle_1.txt,778.0,0.0,47,2,24.3,1.0,10.0,True
1870,stanford,deathCircle_1.txt,779.0,0.0,43,2,26.1,1.0,10.0,True
1871,stanford,deathCircle_1.txt,780.0,0.0,36,2,18.45,1.0,10.0,True
1872,stanford,deathCircle_1.txt,781.0,0.0,34,2,19.25,1.0,10.0,True
1873,stanford,deathCircle_1.txt,782.0,0.0,38,2,20.45,1.0,10.0,True
1874,stanford,deathCircle_1.txt,783.0,0.0,47,2,24.15,1.0,10.0,True
1875,stanford,deathCircle_1.txt,784.0,90.00000250447816,53,2,27.8,1.0,10.0,False
1876,stanford,deathCircle_1.txt,785.0,76.04967580399645,53,1,28.5,0.9,18.0,False
1877,stanford,deathCircle_1.txt,786.0,14.07109271313127,1,0,2.0,0.0,0.0,False
1878,stanford,deathCircle_1.txt,787.0,4.5782323031390435,1,0,2.0,0.0,0.0,False
1879,stanford,deathCircle_1.txt,814.0,25.882527730798436,33,8,15.9,3.0,7.5,False
1880,stanford,deathCircle_1.txt,815.0,11.409340088659706,23,8,13.05,2.85,7.125,False
1881,stanford,deathCircle_1.txt,816.0,30.07192443433358,40,3,21.8,1.9,12.666666666666666,False
1882,stanford,deathCircle_1.txt,817.0,11.258819120793724,39,3,21.05,1.65,11.0,False
1883,stanford,deathCircle_1.txt,824.0,90.00000250447816,12,0,8.75,0.0,0.0,False
1884,stanford,deathCircle_1.txt,825.0,66.73127604010473,13,1,9.0,0.2,4.0,False
1885,stanford,deathCircle_1.txt,826.0,52.566837647972385,13,2,8.7,1.0,10.0,False
1886,stanford,deathCircle_1.txt,827.0,12.8949113108439,15,2,9.85,1.0,10.0,False
1887,stanford,deathCircle_1.txt,829.0,9.477996480423718,7,2,8.0,1.4,14.0,False
1888,stanford,deathCircle_1.txt,830.0,87.97144936043642,6,1,7.0,0.45,9.0,False
